experiment_name,start_time,backend,batch_size,centers_size_gb,components_size_gb,cuml_accel_active,cuml_accel_error,cuml_accel_install_called,dataset,device,effective_batch_size,explained_variance_pct,inertia,inp,input_dims,input_dims_to_kmeans,input_n_components,input_n_components_to_umap,input_size_gb,k,kmeans_minutes,kmeans_purity,kmeans_seconds,labels_size_gb,layer_num,max_iter,mem_input_gb,mem_output_gb,mem_total_gb,memory_estimate_input_size_gb,memory_estimate_output_size_gb,memory_estimate_total_gb,metric,min_dist,n_components,n_features,n_neighbors,n_samples,nmi,original_pca_n_components_before_slice,out,out_dir,output_size_gb,pc1_pc2_cum_variance_pct,pc1_variance_pct,pc2_variance_pct,pca2d_seconds,pca_components_size_gb,pca_explained_variance_pct,pca_input_size_gb,pca_output_size_gb,pca_path,pca_seconds,pca_total_gpu_gb,precision,purity,random_state,reduction_type,save_every,silhouette_2d,silhouette_2d_euclidean,skipped_n_components,source_path,split,total_gb,total_gpu_gb,umap_duration_seconds,umap_metric,umap_minutes,umap_n_neighbors,umap_seconds,umap_source_reduction_type,zca_components_size_gb,zca_explained_variance_pct,zca_input_size_gb,zca_output_size_gb,zca_seconds,zca_total_gpu_gb
kmeans_on_umap_from_sliced_s5,2025-06-05 00:02:11.200,gpu,,2.2351741790771484e-08,,,,,,,,,1436035.0,,,2,,45,0.004098951816558838,3,0.0031700933832325973,,0.19020560299395584,0.002049475908279419,10,300,,,,,,,,,,,,,0.0030164384243111077,50,,,,,,,,,,,,,,,,0.3568577411333595,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s5,2025-06-05 00:01:33.844,,,,,,,,snli,,,,,,45,,45,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,17.743204107973725,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-05 00:00:57.716,gpu,,2.2351741790771484e-08,,,,,,,,,2167978.5,,,2,,45,0.004098951816558838,3,0.0037354623830954856,,0.22412774298572913,0.002049475908279419,10,300,,,,,,,,,,,,,0.002421349190405107,50,,,,,,,,,,,,,,,,0.35512003955270544,42,umap,,,,5,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s5,2025-06-05 00:00:24.713,,,,,,,,snli,,,,,,45,,45,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,13.116511757019907,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:59:48.577,gpu,,2.2351741790771484e-08,,,,,,,,,1874600.75,,,2,,45,0.004098951816558838,3,0.002792091266504334,,0.16752547599026002,0.002049475908279419,10,300,,,,,,,,,,,,,0.002608332397628914,50,,,,,,,,,,,,,,,,0.35565807267809624,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s5,2025-06-04 23:59:18.082,,,,,,,,snli,,,,,,45,,45,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,10.655179062014213,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:58:42.345,gpu,,2.2351741790771484e-08,,,,,,,,,1733676.0,,,2,,47,0.004098951816558838,3,0.003970221433458695,,0.23821328600752167,0.002049475908279419,10,300,,,,,,,,,,,,,0.0018643642144961197,50,,,,,,,,,,,,,,,,0.3527443324753886,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:58:06.107,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,16.46718814401538,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:57:30.378,gpu,,2.2351741790771484e-08,,,,,,,,,2236270.75,,,2,,47,0.004098951816558838,3,0.0040042367501882834,,0.24025420501129702,0.002049475908279419,10,300,,,,,,,,,,,,,0.003039222834112369,50,,,,,,,,,,,,,,,,0.35733033779755413,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:56:51.951,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,18.42557088297326,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:56:16.080,gpu,,2.2351741790771484e-08,,,,,,,,,2361879.0,,,2,,47,0.004098951816558838,3,0.0025604222833256547,,0.15362533699953929,0.002049475908279419,10,300,,,,,,,,,,,,,0.0018369717760511784,50,,,,,,,,,,,,,,,,0.3529388241794995,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:55:43.107,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,12.959964929003036,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:55:07.262,gpu,,2.2351741790771484e-08,,,,,,,,,2377038.25,,,2,,47,0.004098951816558838,3,0.003926522583060432,,0.23559135498362593,0.002049475908279419,10,300,,,,,,,,,,,,,0.001374117053132976,50,,,,,,,,,,,,,,,,0.34914896246855415,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:54:36.421,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_50_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,11.21338781499071,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:53:46.601,gpu,,2.2351741790771484e-08,,,,,,,,,14565412.0,,,2,,2,0.004098951816558838,3,0.006880735433272397,,0.4128441259963438,0.002049475908279419,10,300,,,,,,,,,,,,,7.629342284907144e-05,5,,,,,,,,,,,,,,,,0.33771939391295497,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:53:12.667,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_5_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,15.392950818000827,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:52:35.803,gpu,,2.2351741790771484e-08,,,,,,,,,13949015.0,,,2,,2,0.004098951816558838,3,0.005819936383340973,,0.3491961830004584,0.002049475908279419,10,300,,,,,,,,,,,,,7.783943414664406e-05,5,,,,,,,,,,,,,,,,0.33824833864095744,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:51:59.819,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_5_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,17.654086241003824,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:51:23.205,gpu,,2.2351741790771484e-08,,,,,,,,,11845189.0,,,2,,2,0.004098951816558838,3,0.009950182866790176,,0.5970109720074106,0.002049475908279419,10,300,,,,,,,,,,,,,1.2497331200015785e-05,5,,,,,,,,,,,,,,,,0.3346147973650918,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:50:57.177,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_5_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,7.281344935006928,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:50:20.413,gpu,,2.2351741790771484e-08,,,,,,,,,12006270.0,,,2,,2,0.004098951816558838,3,0.0035210369004441116,,0.2112622140266467,0.002049475908279419,10,300,,,,,,,,,,,,,2.8720232098264825e-05,5,,,,,,,,,,,,,,,,0.3352637089386206,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:49:57.160,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/pca_snli_5_layer10_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,4.7902411360119,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:49:18.938,gpu,,2.2351741790771484e-08,,,,,,,,,14882523.0,,,2,,2,0.004098951816558838,3,0.0033516785503403903,,0.20110071302042343,0.002049475908279419,10,300,,,,,,,,,,,,,5.514941379003704e-05,5,,,,,,,,,,,,,,,,0.33714318951853306,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:48:42.935,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_5_layer10_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,17.80988365598023,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:48:06.379,gpu,,2.2351741790771484e-08,,,,,,,,,12110780.0,,,2,,2,0.004098951816558838,3,0.004140891433053184,,0.24845348598319106,0.002049475908279419,10,300,,,,,,,,,,,,,1.4638967264540188e-05,5,,,,,,,,,,,,,,,,0.3348729078509212,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:47:43.230,,,,,,,,snli,,,,,,2,,2,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_5_layer10_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,4.8327333650086075,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:47:04.372,gpu,,2.2351741790771484e-08,,,,,,,,,1248671.75,,,2,,45,0.004098951816558838,3,0.006762949383119121,,0.40577696298714727,0.002049475908279419,10,300,,,,,,,,,,,,,0.000899488195604542,50,,,,,,,,,,,,,,,,0.34782932716776455,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s5,2025-06-04 23:46:27.052,,,,,,,,snli,,,,,,45,,45,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_50_layer10_first_5_skipped.parquet,,,,,,zca,,,,5,,,,,,,,,17.7614076929749,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:45:51.140,gpu,,2.2351741790771484e-08,,,,,,,,,2120767.75,,,2,,45,0.004098951816558838,3,0.003619544516550377,,0.21717267099302262,0.002049475908279419,10,300,,,,,,,,,,,,,0.0010359624542528023,50,,,,,,,,,,,,,,,,0.3482637525629281,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s5,2025-06-04 23:45:19.394,,,,,,,,snli,,,,,,45,,45,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_50_layer10_first_5_skipped.parquet,,,,,,zca,,,,5,,,,,,,,,11.969839631026844,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:44:43.509,gpu,,2.2351741790771484e-08,,,,,,,,,1481559.75,,,2,,47,0.004098951816558838,3,0.0030151602666592227,,0.18090961599955335,0.002049475908279419,10,300,,,,,,,,,,,,,0.0010061266511033032,50,,,,,,,,,,,,,,,,0.3485236807282351,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:44:05.998,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_50_layer10_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,17.781553303007968,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:43:29.874,gpu,,2.2351741790771484e-08,,,,,,,,,4101934.5,,,2,,47,0.004098951816558838,3,0.0026597099499970985,,0.1595825969998259,0.002049475908279419,10,300,,,,,,,,,,,,,0.0005131343700013463,50,,,,,,,,,,,,,,,,0.3445902223385537,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:42:57.988,,,,,,,,snli,,,,,,47,,47,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_10,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_10/zca_snli_50_layer10_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,12.313920899003278,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:42:08.640,gpu,,2.2351741790771484e-08,,,,,,,,,1544305.125,,,2,,45,0.004098951816558838,3,0.002233083950219831,,0.13398503701318987,0.002049475908279419,9,300,,,,,,,,,,,,,0.001100605505191383,50,,,,,,,,,,,,,,,,0.3498996640928325,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s5,2025-06-04 23:41:30.063,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_50_layer9_first_5_skipped.parquet,,,,,,zca,,,,5,,,,,,,,,19.07715081301285,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:40:54.305,gpu,,2.2351741790771484e-08,,,,,,,,,2306318.75,,,2,,45,0.004098951816558838,3,0.00403633106664832,,0.24217986399889924,0.002049475908279419,9,300,,,,,,,,,,,,,0.0003805696953165614,50,,,,,,,,,,,,,,,,0.3425725981183382,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s5,2025-06-04 23:40:24.065,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_50_layer9_first_5_skipped.parquet,,,,,,zca,,,,5,,,,,,,,,10.340924897027435,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:39:48.487,gpu,,2.2351741790771484e-08,,,,,,,,,2602528.5,,,2,,47,0.004098951816558838,3,0.004012428333226126,,0.24074569999356754,0.002049475908279419,9,300,,,,,,,,,,,,,0.0010650675298038358,50,,,,,,,,,,,,,,,,0.34909806744317934,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:39:01.944,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_50_layer9_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,26.62990745899151,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:38:25.740,gpu,,2.2351741790771484e-08,,,,,,,,,2604389.5,,,2,,47,0.004098951816558838,3,0.003254326050227974,,0.19525956301367842,0.002049475908279419,9,300,,,,,,,,,,,,,0.0005139101803775567,50,,,,,,,,,,,,,,,,0.344095813520627,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:37:55.973,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_50_layer9_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,10.03474329400342,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:37:06.562,gpu,,2.2351741790771484e-08,,,,,,,,,14513029.0,,,2,,2,0.004098951816558838,3,0.00422528614969148,,0.2535171689814888,0.002049475908279419,9,300,,,,,,,,,,,,,0.0004226744072537553,5,,,,,,,,,,,,,,,,0.344810161555352,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:36:29.736,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_5_layer9_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,18.01084584000637,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:35:53.739,gpu,,2.2351741790771484e-08,,,,,,,,,12156910.0,,,2,,2,0.004098951816558838,3,0.0037270601164588395,,0.22362360698753037,0.002049475908279419,9,300,,,,,,,,,,,,,1.971854676499795e-05,5,,,,,,,,,,,,,,,,0.33467114542889964,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,zca,,,,,,
umap_on_sliced_s3,2025-06-04 23:35:30.391,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/zca_snli_5_layer9_first_3_skipped.parquet,,,,,,zca,,,,3,,,,,,,,,4.8908821110089775,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:34:52.362,gpu,,2.2351741790771484e-08,,,,,,,,,1542865.625,,,2,,45,0.004098951816558838,3,0.005334659566869959,,0.32007957401219755,0.002049475908279419,9,300,,,,,,,,,,,,,0.002723810617296102,50,,,,,,,,,,,,,,,,0.35607977431691606,42,umap,,,,5,,,0.006148450076580048,,,manhattan,,100,,pca,,,,,,
umap_on_sliced_s5,2025-06-04 23:34:16.028,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,16.511384612007532,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:33:40.064,gpu,,2.2351741790771484e-08,,,,,,,,,2215180.5,,,2,,45,0.004098951816558838,3,0.004228709516852783,,0.253722571011167,0.002049475908279419,9,300,,,,,,,,,,,,,0.004500090507606426,50,,,,,,,,,,,,,,,,0.36560623245939305,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s5,2025-06-04 23:33:02.823,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,17.553532041987637,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:32:26.575,gpu,,2.2351741790771484e-08,,,,,,,,,3784674.0,,,2,,45,0.004098951816558838,3,0.0023533334999228826,,0.14120000999537297,0.002049475908279419,9,300,,,,,,,,,,,,,0.0016271906705751591,50,,,,,,,,,,,,,,,,0.3520936032223822,42,umap,,,,5,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s5,2025-06-04 23:31:55.331,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,11.566119371011155,,,,,,,
kmeans_on_umap_from_sliced_s5,2025-06-04 23:31:19.550,gpu,,2.2351741790771484e-08,,,,,,,,,4981170.5,,,2,,45,0.004098951816558838,3,0.0023247731500305236,,0.1394863890018314,0.002049475908279419,9,300,,,,,,,,,,,,,0.0005837787347662537,50,,,,,,,,,,,,,,,,0.3450210123747619,42,umap,,,,5,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s5,2025-06-04 23:30:49.627,,,,,,,,snli,,,,,,45,,45,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip5/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_5_skipped.parquet,,,,,,pca,,,,5,,,,,,,,,10.400565122981789,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:30:13.350,gpu,,2.2351741790771484e-08,,,,,,,,,1993005.875,,,2,,47,0.004098951816558838,3,0.0022496221999366147,,0.13497733199619688,0.002049475908279419,9,300,,,,,,,,,,,,,0.0006246241231116947,50,,,,,,,,,,,,,,,,0.3470749901845308,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:29:36.736,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,16.64077448801254,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:29:01.132,gpu,,2.2351741790771484e-08,,,,,,,,,2313829.75,,,2,,47,0.004098951816558838,3,0.0031056475665536707,,0.18633885399322025,0.002049475908279419,9,300,,,,,,,,,,,,,0.000537690405690196,50,,,,,,,,,,,,,,,,0.3459934708953162,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:28:24.277,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,17.616528087004554,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:27:48.536,gpu,,2.2351741790771484e-08,,,,,,,,,5790884.5,,,2,,47,0.004098951816558838,3,0.002166794483491685,,0.13000766900950111,0.002049475908279419,9,300,,,,,,,,,,,,,6.773819062852012e-05,50,,,,,,,,,,,,,,,,0.3344893774811325,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:27:17.443,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,11.659914657007903,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:26:42.050,gpu,,2.2351741790771484e-08,,,,,,,,,5599124.5,,,2,,47,0.004098951816558838,3,0.002575992833105071,,0.15455956998630427,0.002049475908279419,9,300,,,,,,,,,,,,,0.0008323673214443893,50,,,,,,,,,,,,,,,,0.3492562055577368,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:26:12.472,,,,,,,,snli,,,,,,47,,47,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,50,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_50_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,9.771455092995893,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:25:23.421,gpu,,2.2351741790771484e-08,,,,,,,,,13981174.0,,,2,,2,0.004098951816558838,3,0.006210941783016703,,0.37265650698100217,0.002049475908279419,9,300,,,,,,,,,,,,,0.00041140403044317796,5,,,,,,,,,,,,,,,,0.34371591850979366,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,100,,pca,,,,,,
